Found Java version 17.0.19
Available memory: 3864 MB
Using JVM args: -Xmx966m
1069 [main] INFO  org.parosproxy.paros.Constant - Copying default configuration to /home/zap/.ZAP/config.xml
73323 [ZAP-IO-Server-1-473] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73329 [ZAP-IO-Server-1-474] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73334 [ZAP-IO-Server-1-475] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73335 [ZAP-IO-Server-1-476] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73354 [ZAP-IO-Server-1-477] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73359 [ZAP-IO-Server-1-478] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73373 [ZAP-IO-Server-1-480] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73373 [ZAP-IO-Server-1-479] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73374 [ZAP-IO-Server-1-481] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73377 [ZAP-IO-Server-1-482] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73384 [ZAP-IO-Server-1-483] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73390 [ZAP-IO-Server-1-484] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73394 [ZAP-IO-Server-1-485] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73400 [ZAP-IO-Server-1-486] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73405 [ZAP-IO-Server-1-487] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73411 [ZAP-IO-Server-1-488] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73417 [ZAP-IO-Server-1-489] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73423 [ZAP-IO-Server-1-491] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73423 [ZAP-IO-Server-1-490] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73423 [ZAP-IO-Server-1-494] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73432 [ZAP-IO-Server-1-492] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73452 [ZAP-IO-Server-1-495] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73457 [ZAP-IO-Server-1-496] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73462 [ZAP-IO-Server-1-497] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73466 [ZAP-IO-Server-1-498] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73472 [ZAP-IO-Server-1-499] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73476 [ZAP-IO-Server-1-500] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73482 [ZAP-IO-Server-1-501] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73488 [ZAP-IO-Server-1-502] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73495 [ZAP-IO-Server-1-503] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73501 [ZAP-IO-Server-1-504] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73508 [ZAP-IO-Server-1-505] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73516 [ZAP-IO-Server-1-506] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73521 [ZAP-IO-Server-1-507] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73531 [ZAP-IO-Server-1-508] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
73532 [ZAP-IO-Server-1-509] WARN  org.zaproxy.addon.network.internal.server.http.handlers.HttpSenderHandler - Failed to read http://68.155.138.144:8080/login within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
